Time,Open,High,Low,Close
2025-03-16 18:00:00,103.724,103.759,103.679,103.686
2025-03-16 19:12:00,103.686,103.761,103.678,103.747
2025-03-16 20:24:00,103.747,103.787,103.71,103.717
2025-03-16 21:36:00,103.717,103.728,103.649,103.704
2025-03-16 22:48:00,103.704,103.746,103.685,103.713
2025-03-17 00:00:00,103.713,103.779,103.656,103.777
2025-03-17 01:12:00,103.777,103.803,103.73,103.743
2025-03-17 02:24:00,103.743,103.812,103.718,103.791
2025-03-17 03:36:00,103.791,103.804,103.678,103.698
2025-03-17 04:48:00,103.698,103.74,103.573,103.576
2025-03-17 06:00:00,103.576,103.59,103.46,103.489
2025-03-17 07:12:00,103.489,103.56,103.483,103.554
2025-03-17 08:24:00,103.554,103.656,103.496,103.54
2025-03-17 09:36:00,103.54,103.572,103.43,103.445
2025-03-17 10:48:00,103.445,103.446,103.298,103.357
2025-03-17 12:00:00,103.357,103.404,103.32,103.351
2025-03-17 13:12:00,103.351,103.446,103.351,103.396
2025-03-17 14:24:00,103.396,103.43,103.363,103.42
2025-03-17 15:36:00,103.42,103.424,103.362,103.392
2025-03-17 16:48:00,103.392,103.427,103.389,103.4
2025-03-17 18:00:00,103.4,103.443,103.399,103.443
2025-03-17 19:12:00,103.443,103.464,103.428,103.436
2025-03-17 20:24:00,103.436,103.49,103.432,103.49
2025-03-17 21:36:00,103.49,103.549,103.477,103.542
2025-03-17 22:48:00,103.542,103.579,103.541,103.565
2025-03-18 00:00:00,103.565,103.567,103.523,103.532
2025-03-18 01:12:00,103.532,103.598,103.52,103.593
2025-03-18 02:24:00,103.593,103.614,103.437,103.439
2025-03-18 03:36:00,103.439,103.468,103.232,103.246
2025-03-18 04:48:00,103.246,103.339,103.234,103.265
2025-03-18 06:00:00,103.265,103.386,103.257,103.362
2025-03-18 07:12:00,103.362,103.51,103.343,103.504
2025-03-18 08:24:00,103.504,103.675,103.466,103.523
2025-03-18 09:36:00,103.523,103.604,103.445,103.513
2025-03-18 10:48:00,103.513,103.618,103.34,103.392
2025-03-18 12:00:00,103.392,103.423,103.253,103.254
2025-03-18 13:12:00,103.254,103.263,103.197,103.235
2025-03-18 14:24:00,103.235,103.267,103.2,103.243
2025-03-18 15:36:00,103.243,103.272,103.215,103.251
2025-03-18 16:48:00,103.251,103.266,103.24,103.246
2025-03-18 18:00:00,103.246,103.272,103.237,103.272
2025-03-18 19:12:00,103.272,103.334,103.262,103.291
2025-03-18 20:24:00,103.291,103.362,103.288,103.345
2025-03-18 21:36:00,103.345,103.355,103.253,103.284
2025-03-18 22:48:00,103.284,103.366,103.274,103.309
2025-03-19 00:00:00,103.309,103.398,103.309,103.36
2025-03-19 01:12:00,103.36,103.471,103.35,103.471
2025-03-19 02:24:00,103.471,103.575,103.415,103.568
2025-03-19 03:36:00,103.568,103.723,103.511,103.58
2025-03-19 04:48:00,103.58,103.63,103.54,103.606
2025-03-19 06:00:00,103.606,103.686,103.595,103.645
2025-03-19 07:12:00,103.645,103.67,103.497,103.52
2025-03-19 08:24:00,103.52,103.68,103.49,103.637
2025-03-19 09:36:00,103.637,103.699,103.623,103.665
2025-03-19 10:48:00,103.665,103.81,103.665,103.796
2025-03-19 12:00:00,103.796,103.796,103.71,103.795
2025-03-19 13:12:00,103.795,103.906,103.601,103.632
2025-03-19 14:24:00,103.632,103.656,103.394,103.537
2025-03-19 15:36:00,103.537,103.564,103.444,103.451
2025-03-19 16:48:00,103.451,103.485,103.442,103.461
2025-03-19 18:00:00,103.461,103.475,103.431,103.431
2025-03-19 19:12:00,103.431,103.431,103.339,103.374
2025-03-19 20:24:00,103.374,103.446,103.355,103.392
2025-03-19 21:36:00,103.392,103.426,103.321,103.356
2025-03-19 22:48:00,103.356,103.407,103.353,103.383
2025-03-20 00:00:00,103.383,103.497,103.373,103.497
2025-03-20 01:12:00,103.497,103.529,103.447,103.491
2025-03-20 02:24:00,103.491,103.644,103.464,103.638
2025-03-20 03:36:00,103.638,103.753,103.589,103.735
2025-03-20 04:48:00,103.735,103.958,103.701,103.883
2025-03-20 06:00:00,103.883,103.985,103.86,103.943
2025-03-20 07:12:00,103.943,103.944,103.81,103.879
2025-03-20 08:24:00,103.879,104.13,103.875,104.087
2025-03-20 09:36:00,104.087,104.106,103.956,104.042
2025-03-20 10:48:00,104.042,104.042,103.852,103.857
2025-03-20 12:00:00,103.857,103.908,103.829,103.877
2025-03-20 13:12:00,103.877,103.918,103.845,103.847
2025-03-20 14:24:00,103.847,103.877,103.805,103.818
2025-03-20 15:36:00,103.818,103.822,103.772,103.809
2025-03-20 16:48:00,103.809,103.833,103.794,103.8
2025-03-20 18:00:00,103.8,103.805,103.779,103.779
2025-03-20 19:12:00,103.779,103.849,103.757,103.835
2025-03-20 20:24:00,103.835,103.88,103.8,103.837
2025-03-20 21:36:00,103.837,103.902,103.812,103.902
2025-03-20 22:48:00,103.902,103.998,103.882,103.99
2025-03-21 00:00:00,103.99,104.08,103.982,104.08
2025-03-21 01:12:00,104.08,104.147,104.052,104.069
2025-03-21 02:24:00,104.069,104.085,103.967,103.97
2025-03-21 03:36:00,103.97,104.081,103.926,104.04
2025-03-21 04:48:00,104.04,104.065,103.961,104.061
2025-03-21 06:00:00,104.061,104.061,103.926,103.954
2025-03-21 07:12:00,103.954,103.956,103.759,103.833
2025-03-21 08:24:00,103.833,104.017,103.825,103.988
2025-03-21 09:36:00,103.988,104.064,103.948,104.003
2025-03-21 10:48:00,104.003,104.223,103.978,104.185
2025-03-21 12:00:00,104.185,104.207,104.05,104.183
2025-03-21 13:12:00,104.183,104.185,104.046,104.124
2025-03-21 14:24:00,104.124,104.131,104.038,104.094
2025-03-21 15:36:00,104.094,104.168,104.094,104.151
2025-03-21 16:48:00,104.151,104.173,104.119,104.119
2025-03-23 18:00:00,104.119,104.146,104.053,104.102
2025-03-23 19:12:00,104.102,104.111,103.982,103.988
2025-03-23 20:24:00,103.988,104.125,103.987,104.116
2025-03-23 21:36:00,104.116,104.147,104.067,104.112
2025-03-23 22:48:00,104.112,104.163,104.091,104.163
2025-03-24 00:00:00,104.163,104.188,104.124,104.167
2025-03-24 01:12:00,104.167,104.176,104.001,104.002
2025-03-24 02:24:00,104.002,104.014,103.93,103.976
2025-03-24 03:36:00,103.976,104.034,103.865,103.933
2025-03-24 04:48:00,103.933,104.051,103.915,103.956
2025-03-24 06:00:00,103.956,103.977,103.842,103.906
2025-03-24 07:12:00,103.906,104.111,103.896,104.105
2025-03-24 08:24:00,104.105,104.151,104.056,104.096
2025-03-24 09:36:00,104.096,104.361,104.071,104.306
2025-03-24 10:48:00,104.306,104.38,104.278,104.359
2025-03-24 12:00:00,104.359,104.444,104.264,104.357
2025-03-24 13:12:00,104.357,104.424,104.341,104.37
2025-03-24 14:24:00,104.37,104.377,104.211,104.283
2025-03-24 15:36:00,104.283,104.331,104.263,104.295
2025-03-24 16:48:00,104.295,104.336,104.294,104.316
2025-03-24 18:00:00,104.316,104.327,104.3,104.327
2025-03-24 19:12:00,104.327,104.351,104.301,104.343
2025-03-24 20:24:00,104.343,104.372,104.266,104.293
2025-03-24 21:36:00,104.293,104.342,104.265,104.34
2025-03-24 22:48:00,104.34,104.365,104.284,104.287
2025-03-25 00:00:00,104.287,104.294,104.24,104.276
2025-03-25 01:12:00,104.276,104.327,104.239,104.296
2025-03-25 02:24:00,104.296,104.416,104.292,104.397
2025-03-25 03:36:00,104.397,104.467,104.355,104.385
2025-03-25 04:48:00,104.385,104.392,104.259,104.267
2025-03-25 06:00:00,104.267,104.273,104.053,104.102
2025-03-25 07:12:00,104.102,104.126,103.997,104.065
2025-03-25 08:24:00,104.065,104.068,103.944,103.97
2025-03-25 09:36:00,103.97,104.155,103.95,104.039
2025-03-25 10:48:00,104.039,104.181,104.014,104.148
2025-03-25 12:00:00,104.148,104.151,104.033,104.07
2025-03-25 13:12:00,104.07,104.119,104.068,104.119
2025-03-25 14:24:00,104.119,104.23,104.118,104.193
2025-03-25 15:36:00,104.193,104.228,104.172,104.209
2025-03-25 16:48:00,104.209,104.219,104.203,104.204
2025-03-25 18:00:00,104.204,104.245,104.204,104.245
2025-03-25 19:12:00,104.245,104.257,104.209,104.213
2025-03-25 20:24:00,104.213,104.346,104.213,104.266
2025-03-25 21:36:00,104.266,104.266,104.198,104.225
2025-03-25 22:48:00,104.225,104.326,104.208,104.309
2025-03-26 00:00:00,104.309,104.367,104.298,104.367
2025-03-26 01:12:00,104.367,104.379,104.298,104.334
2025-03-26 02:24:00,104.334,104.348,104.277,104.331
2025-03-26 03:36:00,104.331,104.345,104.249,104.262
2025-03-26 04:48:00,104.262,104.27,104.191,104.23
2025-03-26 06:00:00,104.23,104.297,104.184,104.26
2025-03-26 07:12:00,104.26,104.367,104.221,104.327
2025-03-26 08:24:00,104.327,104.465,104.274,104.44
2025-03-26 09:36:00,104.44,104.44,104.267,104.292
2025-03-26 10:48:00,104.292,104.459,104.275,104.392
2025-03-26 12:00:00,104.392,104.407,104.304,104.368
2025-03-26 13:12:00,104.368,104.572,104.367,104.551
2025-03-26 14:24:00,104.551,104.63,104.52,104.62
2025-03-26 15:36:00,104.62,104.626,104.525,104.55
2025-03-26 16:48:00,104.55,104.683,104.514,104.676
2025-03-26 18:00:00,104.676,104.678,104.637,104.652
2025-03-26 19:12:00,104.652,104.653,104.582,104.62
2025-03-26 20:24:00,104.62,104.638,104.432,104.458
2025-03-26 21:36:00,104.458,104.47,104.317,104.328
2025-03-26 22:48:00,104.328,104.368,104.316,104.331
2025-03-27 00:00:00,104.331,104.34,104.253,104.325
2025-03-27 01:12:00,104.325,104.433,104.3,104.351
2025-03-27 02:24:00,104.351,104.52,104.31,104.481
2025-03-27 03:36:00,104.481,104.539,104.414,104.416
2025-03-27 04:48:00,104.416,104.533,104.38,104.475
2025-03-27 06:00:00,104.475,104.508,104.269,104.291
2025-03-27 07:12:00,104.291,104.396,104.279,104.337
2025-03-27 08:24:00,104.337,104.427,104.243,104.382
2025-03-27 09:36:00,104.382,104.446,104.274,104.389
2025-03-27 10:48:00,104.389,104.39,104.07,104.267
2025-03-27 12:00:00,104.267,104.327,104.214,104.216
2025-03-27 13:12:00,104.216,104.341,104.2,104.312
2025-03-27 14:24:00,104.312,104.352,104.269,104.275
2025-03-27 15:36:00,104.275,104.304,104.262,104.266
2025-03-27 16:48:00,104.266,104.287,104.252,104.274
2025-03-27 18:00:00,104.274,104.282,104.272,104.276
2025-03-27 19:12:00,104.276,104.33,104.233,104.309
2025-03-27 20:24:00,104.309,104.364,104.261,104.263
2025-03-27 21:36:00,104.263,104.315,104.248,104.297
2025-03-27 22:48:00,104.297,104.312,104.258,104.303
2025-03-28 00:00:00,104.303,104.359,104.294,104.328
2025-03-28 01:12:00,104.328,104.356,104.291,104.331
2025-03-28 02:24:00,104.331,104.352,104.205,104.225
2025-03-28 03:36:00,104.225,104.383,104.217,104.369
2025-03-28 04:48:00,104.369,104.447,104.357,104.408
2025-03-28 06:00:00,104.408,104.496,104.393,104.468
2025-03-28 07:12:00,104.468,104.498,104.438,104.462
2025-03-28 08:24:00,104.462,104.492,104.148,104.199
2025-03-28 09:36:00,104.199,104.227,103.972,104.036
2025-03-28 10:48:00,104.036,104.086,103.896,104.046
2025-03-28 12:00:00,104.046,104.078,103.969,104.049
2025-03-28 13:12:00,104.049,104.137,103.996,104.09
2025-03-28 14:24:00,104.09,104.098,104.011,104.021
2025-03-28 15:36:00,104.021,104.041,103.948,103.986
2025-03-28 16:48:00,103.986,104.012,103.978,104.011
